FID,Block Number,x1,y1,dma,Subscription Number,zone,status
2714,3196,32.91940891,24.09901274,1,724542,1134,water
2715,3197,32.91931988,24.09895932,1,0,1134,non-user
2716,3198,32.9193543,24.0988552,1,724818,1134,water
2717,3199,32.91924756,24.09885918,1,0,1134,
2718,3200,32.91911513,24.09888114,1,724527,1134,water
2719,3201,32.91904487,24.09899053,1,0,1134,non-user
2720,3202,32.91901099,24.09906892,1,718821,1134,water
2721,3203,32.91893828,24.09917535,1,0,1134,illegal
2722,3204,32.91892924,24.09905518,1,718811,1134,water
2723,3205,32.91895047,24.09896025,1,0,1134,illegal
2724,3206,32.91900752,24.09884266,1,717105,1134,water
2725,3207,32.91887475,24.09880884,1,717382,1134,water
2726,3208,32.91881196,24.09893014,1,718052,1134,water
2727,3209,32.91880241,24.0990466,1,0,1134,water
2728,3210,32.91880189,24.09916513,1,74421,1134,water
2729,3211,32.91883462,24.09925681,1,0,1134,illegal
2730,3212,32.91889111,24.09934735,1,621651,1134,water
2731,3213,32.91895789,24.0993936,1,0,1134,illegal
2732,3214,32.9190343,24.09944285,1,0,1134,illegal
2733,3215,32.91910238,24.09947951,1,0,1134,illegal
2734,3216,32.91915971,24.09951254,1,623776,1134,water
2735,3217,32.91927588,24.09956935,1,0,1134,illegal
2736,3219,32.9194503,24.09966194,1,724547,1134,water
2737,3220,32.91912752,24.09938643,1,719865,1134,water
2738,3221,32.91917256,24.09935242,1,0,1134,illegal
2739,3222,32.91928048,24.09943255,1,719965,1134,water
2740,3223,32.91956789,24.0999535,1,719852,1134,water
2741,3224,32.91948988,24.09988357,1,718814,1134,water
2742,3225,32.91940876,24.09981973,1,717296,1134,water
2743,3226,32.91931173,24.09975575,1,719932,1134,water
2744,3227,32.91922038,24.09970223,1,717102,1134,water
2745,3228,32.91912258,24.09964782,1,717372,1134,water
2746,3229,32.91902372,24.09958998,1,0,1134,illegal
2747,3230,32.91890954,24.09951975,1,0,1134,illegal
2748,3231,32.91879403,24.09945846,1,718843,1134,water
2749,3233,32.91868878,24.0993893,1,0,1134,illegal
2750,3234,32.91861021,24.0993349,1,0,1134,illegal
2751,3235,32.91853832,24.0992802,1,0,1134,illegal
2752,3236,32.91845517,24.09919384,1,0,1134,illegal
2753,3238,32.91832271,24.09915919,1,0,1134,illegal
2754,3239,32.91834143,24.09907793,1,74301,1134,water
2755,3240,32.91837812,24.09901047,1,0,1134,illegal
2756,3241,32.91845473,24.09896278,1,44680,1134,water
2757,3242,32.91836324,24.0989408,1,0,1134,illegal
2758,3243,32.91816708,24.09896044,1,30963,1134,water
2759,3244,32.91824615,24.09896227,1,49935,1134,water
2760,3245,32.91820125,24.09906104,1,50028,1134,water
2761,3246,32.918174,24.09919323,1,0,1134,illegal
2762,3247,32.91811091,24.09924068,1,0,1134,illegal
2763,3248,32.91809797,24.0993714,1,0,1134,non-user
2764,3249,32.91813925,24.09944375,1,0,1134,non-user
2765,3250,32.9180185,24.09928347,1,0,1134,illegal
2766,3252,32.91807255,24.09895603,1,0,1134,illegal
2767,3253,32.91805213,24.09907674,1,0,1134,illegal
2768,3255,32.91793054,24.09914181,1,45977,1134,water
2769,3256,32.91791071,24.09902885,1,0,1134,illegal
2770,3257,32.91789754,24.09893533,1,0,1134,illegal
2771,3258,32.91799954,24.09895267,1,52174,1134,water
2772,3259,32.91827315,24.09926909,1,718925,1134,water
2773,3260,32.91834658,24.0993153,1,0,1134,illegal
2774,3261,32.91845806,24.09939321,1,718852,1134,water
2775,3262,32.91853033,24.09945427,1,0,1134,illegal
2776,3263,32.9186123,24.0995078,1,0,1134,illegal
2777,3264,32.91870154,24.09956739,1,0,1134,illegal
2778,3266,32.91828223,24.09956167,1,0,1134,non-user
2779,3267,32.91818072,24.09957091,1,0,1134,illegal
2780,3268,32.91786735,24.09936196,1,0,1134,illegal
2781,3269,32.91795796,24.09948984,1,0,1134,non-user
2782,3270,32.91804252,24.09959122,1,71790,1134,water
2783,3272,32.9178427,24.09966871,1,74223,1134,water
2784,3273,32.91775997,24.09967816,1,49904,1134,water
2785,3274,32.91786804,24.09960737,1,0,1134,water
2786,3276,32.9178273,24.09948086,1,48765,1134,water
2787,3278,32.91808832,24.09971441,1,0,1134,illegal
2788,3279,32.91820826,24.0997187,1,724549,1134,water
2789,3280,32.9181532,24.09983847,1,0,1134,illegal
2790,3281,32.91826626,24.09995926,1,719940,1134,water
2791,3282,32.91815413,24.09994679,1,0,1134,non-user
2792,3283,32.91806732,24.09993957,1,0,1134,illegal
2793,3284,32.9180732,24.0998285,1,0,1134,illegal
2794,3285,32.91793771,24.09975861,1,0,1134,illegal
2795,3286,32.91785228,24.0997796,1,0,1134,illegal
2796,3288,32.91776647,24.09980135,1,0,1134,illegal
2797,3289,32.91753056,24.09987277,1,72036,1134,water
2798,3290,32.91781309,24.1001104,1,0,1134,illegal
2799,3291,32.91786298,24.10021905,1,0,1134,illegal
2800,3292,32.91796556,24.10018947,1,0,1134,illegal
2801,3293,32.91802384,24.10018602,1,0,1134,illegal
2802,3294,32.91807735,24.10016935,1,0,1134,non-user
2803,3295,32.91785224,24.10038236,1,0,1134,illegal
2804,3296,32.91785843,24.10032516,1,0,1134,illegal
2805,3297,32.91793677,24.10035393,1,0,1134,illegal
2806,3298,32.91799053,24.10035446,1,0,1134,illegal
2807,3299,32.91783376,24.10043502,1,41975,1134,water
2808,3300,32.917852,24.10049477,1,0,1134,illegal
2809,3301,32.91784422,24.10057788,1,0,1134,illegal
2810,3302,32.91782385,24.10066221,1,13488,1134,water
2811,3303,32.91780758,24.1007243,1,0,1134,illegal
2812,3304,32.91778623,24.10080539,1,0,1134,illegal
2813,3305,32.91777479,24.10092551,1,74418,1134,water
2814,3308,32.91774716,24.10103879,1,66178,1134,water
2815,3309,32.91772844,24.10112557,1,0,1134,illegal
2816,3311,32.91770077,24.10121197,1,716106,1134,water
2817,3312,32.91762977,24.10160905,1,684675,1134,water
2818,3313,32.91762487,24.10176597,1,0,1134,illegal
2819,3314,32.91764227,24.10203113,1,0,1135,illegal
2820,3315,32.91743733,24.09603595,3,74338,1134,water
2821,3316,32.91751062,24.0960316,3,0,1134,non-user
2822,3317,32.9176038,24.09602907,3,58776,1134,water
2823,3318,32.91761438,24.09616022,3,20039,1134,water
2824,3319,32.91762664,24.09624714,3,0,1134,non-user
2825,3320,32.91750063,24.09626137,3,33504,1134,water
2826,3321,32.91741778,24.09626971,3,0,1134,illegal
2827,3322,32.9174067,24.09618648,3,0,1134,illegal
2828,3323,32.91748707,24.09617758,3,27558,1134,water
2829,3325,32.9176103,24.09640074,3,20012,1134,water
2830,3327,32.91765399,24.0965237,3,58394,1134,water
2831,3329,32.91748881,24.09653692,3,21890,1134,water
2832,3330,32.91744493,24.09641383,3,69944,1134,water
2833,3333,32.91767036,24.09665749,3,30793,1134,water
2834,3334,32.91769882,24.09672356,3,0,1134,illegal
2835,3335,32.91770932,24.0967911,3,21439,1134,water
2836,3336,32.91771222,24.09685712,3,48725,1134,water
2837,3337,32.91771847,24.09693433,3,722254,1134,water
2838,3338,32.91772256,24.09701207,3,0,1134,illegal
2839,3339,32.91772644,24.09707699,3,609201,1134,water
2840,3340,32.91773323,24.09713885,3,21471,1134,water
2841,3341,32.91773605,24.0972141,3,718786,1134,water
2842,3342,32.9177332,24.0973055,1,717506,1134,water
2843,3343,32.91772954,24.09745578,3,619449,1134,water
2844,3345,32.91772817,24.09758749,3,46046,1134,water
2845,3346,32.91772613,24.09772442,3,23195,1134,water
2846,3347,32.91772577,24.09781404,3,0,1134,
2847,3348,32.91771851,24.09792405,3,24710,1134,water
2848,3349,32.91770502,24.09801622,3,24710,1134,water
2849,3350,32.9176891,24.09809788,3,29590,1134,water
2850,3351,32.91767201,24.0981893,3,0,1134,illegal
2851,3352,32.91760218,24.09827547,3,0,1134,illegal
2852,3353,32.91759241,24.09838937,3,62951,1134,water
2853,3354,32.91759001,24.09849493,3,23452,1134,water
2854,3355,32.91759976,24.09857453,3,29539,1134,water
2855,3356,32.91760754,24.09864506,3,60339,1134,water
2856,3357,32.91761468,24.0987016,3,0,0,
2857,3358,32.91756512,24.09879135,3,44601,1134,water
2858,3360,32.91757276,24.09818301,3,0,1134,non-user
2859,3361,32.91758006,24.09809278,3,30269,1134,water
2860,3362,32.91758856,24.0980065,3,0,1134,illegal
2861,3363,32.91763036,24.09791872,3,718907,1134,water
2862,3364,32.91762896,24.09777329,3,611576,1134,water
2863,3365,32.91762528,24.09769153,3,0,1134,illegal
2864,3366,32.91762169,24.09760336,3,62148,1134,water
2865,3367,32.91761682,24.09751188,3,0,1134,illegal
2866,3368,32.91760798,24.09741014,3,23435,1134,water
2867,3369,32.91759892,24.09732132,3,722245,1134,water
2868,3370,32.91759555,24.09724271,3,59480,1134,water
2869,3371,32.91759224,24.09716386,3,0,1134,illegal
2870,3372,32.91758916,24.09707384,3,74075,1134,water
2871,3373,32.91758687,24.09696935,3,0,1134,illegal
2872,3374,32.91758209,24.09684936,3,0,1134,illegal
2873,3375,32.91756409,24.09672412,3,21359,1134,water
2874,3376,32.91745998,24.09837681,3,610891,1134,water
2875,3377,32.91739519,24.09844994,3,722219,1134,water
2876,3378,32.91736894,24.0983696,3,0,0,
2877,3379,32.91740052,24.09826676,3,0,1134,illegal
2878,3383,32.91740396,24.09796676,3,633201,1134,water
2879,3384,32.91733048,24.09809244,3,60799,1134,water
2880,3385,32.91741062,24.09817832,3,610914,1134,water
2881,3386,32.91732167,24.09791118,3,0,1134,illegal
2882,3388,32.91746504,24.09787263,3,0,1134,illegal
2883,3389,32.91722442,24.09787156,3,724551,1134,water
2884,3390,32.91708221,24.09779731,3,0,1134,illegal
2885,3391,32.91719539,24.09776382,3,0,1134,illegal
2886,3392,32.91727947,24.09773427,3,0,1134,non-user
2887,3393,32.91735559,24.09770974,3,0,1134,illegal
2888,3395,32.91746252,24.097667,3,23405,1134,water
2889,3396,32.91751172,24.09775515,3,23286,1134,water
2890,3397,32.91744783,24.09776563,3,0,1134,illegal
2891,3398,32.91739073,24.09780346,3,48350,1134,water
2892,3399,32.91732339,24.09782982,3,0,1134,illegal
2893,3400,32.91691819,24.09789602,3,0,1134,water
2894,3401,32.91679604,24.09797247,3,44256,1134,water
2895,3402,32.91683346,24.09783747,3,44086,1134,water
2896,3403,32.91674324,24.09775759,3,49428,1134,water
2897,3404,32.91667743,24.09769107,3,635876,1134,water
2898,3405,32.91665372,24.09762823,3,44314,1134,water
2899,3406,32.91656358,24.09759454,3,0,1134,illegal
2900,3407,32.91648744,24.09749016,3,719992,1134,water
2901,3408,32.91655433,24.09750148,3,724557,1134,water
2902,3409,32.91665187,24.09752239,3,0,1134,water
2903,3410,32.91676985,24.0975335,3,0,1134,illegal
2904,3411,32.91686736,24.0975082,3,717107,1134,water
2905,3412,32.91700508,24.09757222,3,0,1134,illegal
2906,3413,32.91710807,24.09754531,3,63724,1134,water
2907,3414,32.91718729,24.09752492,3,0,1134,illegal
2908,3415,32.9172707,24.09750429,3,0,1134,illegal
2909,3416,32.91740984,24.09747432,3,23189,1134,water
2910,3418,32.91747091,24.09756577,3,23234,1134,water
2911,3419,32.91737703,24.09757903,3,0,1134,illegal
2912,3420,32.91728554,24.09759379,3,0,1134,illegal
2913,3421,32.91720905,24.09760966,3,0,1134,illegal
2914,3422,32.91713711,24.09762635,3,0,1134,illegal
2915,3423,32.91703803,24.09765541,3,0,1134,illegal
2916,3424,32.91692883,24.09768599,3,0,1134,illegal
2917,3425,32.91686373,24.09760976,3,0,1134,illegal
2918,3428,32.91668563,24.09736317,3,0,1134,illegal
2919,3429,32.91677968,24.09736521,3,684679,1134,water
2920,3430,32.91707438,24.09740258,3,722246,1134,water
2921,3431,32.91695573,24.09734684,3,0,1134,non-user
2922,3432,32.91706444,24.09731557,3,0,1134,illegal
2923,3433,32.91708776,24.09724531,3,29051,1134,water
2924,3434,32.91695247,24.09717968,3,44334,1134,water
2925,3435,32.91685665,24.09718123,3,0,1134,non-user
2926,3436,32.91676083,24.09709416,3,716109,1134,water
2927,3437,32.91667941,24.09707869,3,718833,1134,water
2928,3438,32.91656566,24.09698402,3,716943,1134,water
2929,3441,32.91631955,24.09678466,3,678656,1134,water
2930,3442,32.91629429,24.0968373,3,617869,1134,water
2931,3447,32.91643355,24.09700075,3,0,1134,
2932,3448,32.91642252,24.09717654,3,635877,1134,water
2933,3450,32.91632285,24.09721273,3,635628,1134,water
2934,3451,32.91626739,24.09706775,3,0,1134,illegal
2935,3453,32.9162592,24.09693978,3,635785,1134,water
2936,3454,32.9162638,24.09688756,3,718802,1134,water
2937,3455,32.91631841,24.09673202,3,2493,1134,water
2938,3456,32.91627526,24.09666836,3,716663,1134,water
2939,3458,32.91633013,24.09663685,3,24944,1134,water
2940,3459,32.91643182,24.09665496,3,74428,1134,water
2941,3460,32.91650588,24.09665621,3,716656,1134,water
2942,3461,32.91658945,24.0966387,3,24825,1134,water
2943,3462,32.91649648,24.09676025,3,718878,1134,water
2944,3463,32.91654074,24.0968373,3,24948,1134,water
2945,3464,32.91654364,24.09691389,3,60741,1134,water
2946,3465,32.91685234,24.09710225,3,717357,1134,water
2947,3466,32.91688598,24.09701177,3,716111,1134,water
2948,3467,32.91682043,24.09697139,3,0,1134,illegal
2949,3468,32.91672566,24.09692086,3,0,1134,illegal
2950,3469,32.91667523,24.09678677,3,0,1134,illegal
2951,3472,32.91675795,24.09670222,3,21808,1134,water
2952,3473,32.91681795,24.0968378,3,0,1134,illegal
2953,3474,32.91689522,24.09683929,3,45835,1134,water
2954,3476,32.91698951,24.09682715,3,24100,1134,water
2955,3477,32.91698538,24.09692065,3,27196,1134,water
2956,3478,32.91699489,24.09696969,3,0,1134,illegal
2957,3479,32.91703114,24.09705041,3,44333,1134,water
2958,3481,32.91695583,24.09711368,3,719851,1134,water
2959,3482,32.91711079,24.09718164,3,44780,1134,water
2960,3483,32.91718093,24.09737672,3,56381,1134,water
2961,3484,32.9172503,24.09724884,3,619491,1134,water
2962,3485,32.9173366,24.09723256,3,634130,1134,water
2963,3486,32.9174325,24.09721896,3,44804,1134,water
2964,3487,32.9174461,24.09731755,3,44476,1134,water
2965,3488,32.91734107,24.09734061,3,0,1134,illegal
2966,3489,32.91727289,24.09735559,3,0,1134,illegal
2967,3490,32.91722728,24.09711451,3,70045,1134,water
2968,3491,32.91724078,24.09702307,3,29569,1134,water
2969,3492,32.91722159,24.09694699,3,0,1134,illegal
2970,3493,32.91715098,24.09688139,3,68381,1134,water
2971,3494,32.91713644,24.09678693,3,717121,1134,water
2972,3495,32.91724791,24.09675652,3,0,1134,illegal
2973,3497,32.91738518,24.09674485,3,21360,1134,water
2974,3498,32.91740934,24.09685822,3,0,1134,illegal
2975,3499,32.91740411,24.09697503,3,603573,1134,water
2976,3500,32.91742477,24.09709195,3,719813,1134,water
2977,3502,32.91731114,24.09710597,3,722210,1134,water
2978,3503,32.91733424,24.09661201,3,0,1134,illegal
2979,3504,32.91719989,24.09658722,3,21353,1134,water
2980,3506,32.91710359,24.09659536,3,0,1134,illegal
2981,3507,32.91703903,24.09664403,3,0,1134,illegal
2982,3508,32.91695015,24.09662829,3,48066,1134,water
2983,3510,32.91688416,24.0965569,3,21413,1134,water
2984,3511,32.91678873,24.09655649,3,69278,1134,water
2985,3512,32.91670694,24.09656281,3,0,1134,non-user
2986,3513,32.91665986,24.09644922,3,0,1135,non-user
2987,3515,32.91672835,24.09645208,3,0,1134,illegal
2988,3516,32.91679472,24.09644929,3,0,1134,illegal
2989,3517,32.91688658,24.09644555,3,29984,1134,water
2990,3518,32.9169951,24.09644076,3,0,1134,illegal
2991,3519,32.91710623,24.09642654,3,0,1134,illegal
2992,3520,32.91718753,24.0964234,3,0,1135,illegal
2993,3521,32.91729656,24.09637383,3,0,1134,illegal
2994,3523,32.91731809,24.09651113,3,30480,1134,illegal
2995,3524,32.9172387,24.09623647,3,0,1134,illegal
2996,3525,32.91708879,24.09622407,3,656301,1134,water
2997,3526,32.9169719,24.09623317,3,0,1134,illegal
2998,3527,32.91684789,24.09628751,3,24842,1134,water
2999,3528,32.91674585,24.09627156,3,58775,1134,water
3000,3529,32.91667131,24.09624831,3,0,1134,illegal
3001,3530,32.91655369,24.09622166,3,0,1134,illegal
3002,3531,32.9164425,24.09619941,3,716110,1134,water
3003,3532,32.91630569,24.09617449,3,24828,1134,water
3004,3534,32.91615142,24.09618067,3,24832,1134,water
3005,3536,32.91604457,24.09616029,3,45298,1134,water
3006,3537,32.91594555,24.09615303,3,0,1134,illegal
3007,3538,32.91587151,24.09615089,3,19588,1134,water
3008,3539,32.91597623,24.09606441,3,96772,1134,water
3009,3540,32.9160663,24.09606438,3,603638,1134,water
3010,3541,32.91614047,24.09606016,3,67730,1134,water
3011,3542,32.91625662,24.09596035,3,24388,1134,water
3012,3543,32.91638928,24.09600223,3,0,1134,illegal
3013,3544,32.91647979,24.09591815,3,719893,1134,water
3014,3545,32.91656013,24.09574239,3,0,1134,illegal
3015,3546,32.9165478,24.09562967,3,37853,1134,water
3016,3547,32.91653069,24.09555689,3,60683,1134,water
3017,3548,32.91651165,24.09547864,3,63171,1134,water
3018,3549,32.91665177,24.09550861,3,626670,1134,water
3019,3550,32.91666188,24.09560729,3,626666,1134,water
3020,3551,32.91665927,24.09573368,3,29871,1134,water
3021,3552,32.91661497,24.09586211,3,0,1134,illegal
3022,3553,32.91660915,24.09595225,3,20132,1134,water
3023,3554,32.91653834,24.0960519,3,0,1134,illegal
3024,3555,32.91666246,24.09609228,3,0,1134,illegal
3025,3556,32.91676236,24.09609253,3,0,1134,illegal
3026,3557,32.91686433,24.09609766,3,0,1134,illegal
3027,3558,32.9169723,24.09609774,3,0,1134,illegal
3028,3559,32.91708779,24.09609747,3,0,1134,illegal
3029,3560,32.91720675,24.09614565,3,20349,1134,water
3030,3561,32.91729592,24.09615886,3,20967,1134,water
3031,3562,32.91727791,24.09601942,3,48116,1134,water
3032,3563,32.91718722,24.0959645,3,0,1134,illegal
3033,3564,32.91711351,24.09595503,3,0,1134,illegal
3034,3565,32.91703949,24.09594311,3,725581,1134,water
3035,3566,32.91696869,24.09593355,3,20611,1134,water
3036,3567,32.9168756,24.09592921,3,0,1134,illegal
3037,3568,32.91677113,24.09591848,3,0,1134,illegal
3038,3569,32.91678315,24.09579492,3,0,1134,illegal
3039,3570,32.91683703,24.09573618,3,0,1134,illegal
3040,3571,32.91682005,24.09563249,3,19812,1134,water
3041,3572,32.91697089,24.09583325,3,20025,1134,water
3042,3573,32.91700782,24.09573453,3,57886,1134,water
3043,3574,32.91708679,24.09579799,3,60478,1134,water
3044,3575,32.91725054,24.0958668,3,63029,1134,water
3045,3577,32.9163189,24.09535207,3,60393,1134,water
3046,3578,32.91621259,24.09538215,3,0,1134,illegal
3047,3579,32.91614204,24.09540622,3,17464,1134,water
3048,3580,32.91606018,24.09546073,3,60534,1134,water
3049,3581,32.91605758,24.09537803,3,20340,1134,water
3050,3582,32.91604629,24.09528816,3,0,1134,illegal
3051,3583,32.91614577,24.09527089,3,23241,1134,water
3052,3585,32.91627594,24.09524029,3,0,1134,illegal
3053,3586,32.91636907,24.09553723,3,17401,1134,water
3054,3587,32.91629968,24.09566952,3,722237,1134,water
3055,3588,32.91642744,24.09575701,3,0,1134,illegal
3056,3589,32.91630028,24.09578548,3,0,1134,illegal
3057,3590,32.91617054,24.09581842,3,24143,1134,water
3058,3591,32.91608865,24.09572503,3,24598,1134,water
3059,3592,32.91604959,24.09563796,3,0,1134,illegal
3060,3593,32.91614171,24.09560654,3,0,1134,illegal
3061,3594,32.91624957,24.09557527,3,0,1134,illegal
3062,3595,32.91609553,24.09592369,3,0,1134,illegal
3063,3596,32.9159975,24.09595549,3,29734,1134,water
3064,3597,32.91591022,24.09596397,3,41387,1134,water
3065,3598,32.91583855,24.09599829,3,719972,1134,water
3066,3599,32.91574443,24.09604154,3,24826,1134,water
3067,3600,32.91564366,24.09604458,3,657387,1134,water
3068,3601,32.91554868,24.09605,3,24831,1134,water
3069,3602,32.91546525,24.09605572,3,48373,1134,water
3070,3603,32.9155275,24.09597962,3,27084,1134,water
3071,3604,32.91559253,24.09590608,3,19952,1134,water
3072,3605,32.91552053,24.09578245,3,0,1134,illegal
3073,3606,32.91560069,24.09577707,3,69683,1134,water
3074,3608,32.91569333,24.09574036,3,17414,1134,water
3075,3609,32.91577799,24.09571891,3,30862,1134,water
3076,3611,32.91588568,24.09568865,3,17869,1134,water
3077,3613,32.9159227,24.09575921,3,30939,1134,water
3078,3619,32.91577292,24.09590657,3,63767,1134,water
3079,3620,32.91590269,24.09587957,3,0,1134,illegal
3080,3622,32.91601053,24.09585962,3,0,1134,illegal
3081,3623,32.91575092,24.09616912,3,0,1134,illegal
3082,3624,32.915656,24.09621131,3,0,1134,illegal
3083,3625,32.91559052,24.09630675,3,0,1134,illegal
3084,3626,32.9157727,24.09631365,3,0,1134,illegal
