Block Number,X,Y,DMA,Zone,Status
93,32.91085628,24.09216388,2,1035,water meter
94,32.91087226,24.09207704,2,1035,illegal connection
95,32.91088421,24.09199457,2,1035,water meter
96,32.91089774,24.09277824,2,1035,water meter
97,32.91096607,24.09279445,2,1035,non-user
98,32.91102247,24.09283936,2,1035,water meter
100,32.91094218,24.09288572,2,1035,water meter
101,32.91089884,24.09295242,2,1035,water meter
102,32.91082775,24.0929934,2,1035,water meter
103,32.91081013,24.09302686,2,1035,water meter
104,32.91075681,24.09307518,2,1035,water meter
105,32.91069682,24.0931119,2,1035,water meter
106,32.91074144,24.09297863,2,1035,water meter
108,32.91081763,24.09290351,2,1035,water meter
111,32.91085908,24.09315173,2,1035,water meter
114,32.9109363,24.09324435,2,1035,water meter
115,32.91091243,24.09333088,2,1035,non-user
116,32.91088041,24.09337468,2,1035,water meter
117,32.91084406,24.09342648,2,1035,illegal connection
118,32.91082842,24.09333681,2,1046,water meter
120,32.91074371,24.0933079,2,1035,water meter
121,32.91078014,24.09325496,2,1035,water meter
122,32.9108204,24.09320201,2,1035,water meter
123,32.91089234,24.09306151,2,1035,non-user
124,32.91094503,24.09301017,2,1035,water meter
125,32.91101385,24.09306682,2,1035,water meter
126,32.91098042,24.09312872,2,1035,water meter
127,32.91107756,24.09294344,2,1035,water meter
129,32.91113085,24.09288595,2,1046,water meter
130,32.91116767,24.09284521,2,1035,illegal connection
131,32.91118122,24.09293909,2,1035,water meter
132,32.9112619,24.09293988,2,1035,non-user
133,32.91131023,24.09295223,2,1035,water meter
134,32.9113313,24.09300037,2,1035,water meter
135,32.91142063,24.09307048,2,1035,water meter
136,32.91150379,24.09307209,2,1035,water meter
137,32.91157154,24.09311784,2,1035,illegal connection
138,32.9116355,24.09315837,2,1035,water meter
146,32.9118326,24.09326663,2,1035,water meter
148,32.91200379,24.09333827,2,1035,water meter
152,32.91202151,24.09344308,2,1035,water meter
153,32.91187218,24.0934273,2,1035,illegal connection
154,32.91181982,24.09339976,2,1035,water meter
155,32.91176493,24.09338777,2,1035,water meter
156,32.91171595,24.09336181,2,1035,water meter
157,32.91167452,24.09330477,2,1035,water meter
158,32.91161156,24.09326648,2,1035,water meter
159,32.91155062,24.09322656,2,1035,water meter
160,32.9114964,24.09319022,2,1035,water meter
162,32.91131505,24.09307547,2,1035,water meter
163,32.91120706,24.09305078,2,1035,water meter
164,32.91116702,24.09301322,2,1035,water meter
166,32.91113788,24.09269053,2,1035,illegal connection
167,32.91118482,24.09259905,2,1035,water meter
168,32.91128053,24.09265705,2,1035,water meter
169,32.91138571,24.09268304,2,1035,water meter
170,32.91140239,24.09256136,2,1035,water meter
171,32.91129063,24.092524,2,1035,water meter
172,32.91123182,24.09250478,2,1035,water meter
173,32.91143518,24.09249033,2,1035,water meter
176,32.9113471,24.09235941,2,1035,water meter
178,32.91146329,24.09240321,2,1035,water meter
181,32.9115078,24.09266974,2,1035,water meter
182,32.91154382,24.09254741,2,1035,water meter
184,32.91162046,24.09263098,2,1035,water meter
190,32.91180519,24.09265125,2,1035,non-user
192,32.91172401,24.09276254,2,1035,water meter
196,32.91186192,24.09285153,2,1035,water meter
198,32.91191919,24.09276465,2,1035,water meter
200,32.91201767,24.09270441,2,1035,non-user
201,32.91200651,24.09288749,2,1035,water meter
204,32.91183774,24.09294484,2,1035,water meter
205,32.91181516,24.0930542,2,1035,water meter
212,32.91165021,24.09286796,2,1035,water meter
213,32.91158401,24.09295861,2,1035,water meter
214,32.91152356,24.09293964,2,1035,water meter
215,32.91149218,24.09291621,2,1035,water meter
216,32.91144617,24.09288529,2,1035,water meter
217,32.91148393,24.09283687,2,1035,water meter
218,32.91154455,24.09287337,2,1035,water meter
219,32.91158745,24.09280592,2,1046,water meter
220,32.91148744,24.09274765,2,1035,water meter
221,32.91141205,24.09281787,2,1046,water meter
222,32.91131565,24.092801,2,1035,water meter
223,32.91126783,24.09277262,2,1035,water meter
224,32.91122228,24.09273167,2,1035,non-user
225,32.91140236,24.09215818,2,1035,non-user
227,32.91144588,24.09210824,2,1035,water meter
228,32.91164897,24.09214325,2,1035,water meter
238,32.91149415,24.09219571,2,1035,water meter
240,32.91142969,24.0919453,2,1035,water meter
241,32.91140032,24.09184979,2,1035,water meter
242,32.9114549,24.09184764,2,1035,water meter
243,32.9114994,24.09184298,2,1035,water meter
244,32.91159988,24.09183038,2,1035,illegal connection
246,32.91165119,24.09192381,2,1035,
248,32.91154675,24.09193483,2,1035,
250,32.9118154,24.09187997,2,1035,water meter
251,32.91188187,24.09180002,2,1035,water meter
255,32.91199076,24.09180066,2,1035,water meter
257,32.91204614,24.0917952,2,1046,water meter
258,32.91197097,24.09189342,2,1035,
261,32.91187443,24.09206837,2,1035,water meter
262,32.9119831,24.09205919,2,1035,water meter
263,32.9119927,24.09217027,2,1046,water meter
265,32.91200143,24.09224405,2,1046,water meter
266,32.91197895,24.09231904,2,1035,
267,32.91198684,24.09240896,2,1035,water meter
271,32.91215535,24.09236286,2,1035,water meter
272,32.91213258,24.09219813,2,1035,non-user
273,32.91227258,24.09222578,2,1035,water meter
274,32.91235422,24.09214578,2,1046,water meter
275,32.91236258,24.09219534,2,1046,water meter
277,32.91238727,24.09231364,2,1046,water meter
280,32.9123066,24.09236728,2,1046,water meter
281,32.91223673,24.09255767,2,1035,water meter
284,32.9121756,24.09251351,2,1046,water meter
285,32.9121172,24.09251308,2,1046,water meter
290,32.91201774,24.09255364,2,1035,water meter
292,32.91185418,24.09246376,2,1035,water meter
293,32.91179354,24.09239463,2,1035,water meter
294,32.91173237,24.09240955,2,1035,water meter
300,32.91162094,24.09235309,2,1035,illegal connection
301,32.91170454,24.09232186,2,1035,illegal connection
302,32.91177214,24.0923191,2,1035,non-user
304,32.91187295,24.0923208,2,1035,water meter
306,32.91189932,24.09226548,2,1035,illegal connection
308,32.91212195,24.09167221,2,1035,water meter
309,32.91219145,24.09172824,2,1035,illegal connection
310,32.91220305,24.09162708,2,1035,water meter
313,32.91222205,24.09185325,2,1035,illegal connection
314,32.91211835,24.09204633,2,1035,water meter
315,32.91232714,24.09154038,2,1035,illegal connection
316,32.91237915,24.09157295,2,1035,illegal connection
317,32.9124092,24.09171422,2,1035,illegal connection
318,32.91247951,24.09177933,2,1035,illegal connection
319,32.91249015,24.09182786,2,1035,illegal connection
320,32.91243867,24.09181181,2,1035,illegal connection
323,32.91238037,24.09182103,2,1035,water meter
324,32.91249955,24.09203712,2,1035,water meter
327,32.91268272,24.09214226,2,1035,
332,32.91263004,24.09224383,2,1035,water meter
333,32.91254416,24.09224457,2,1035,water meter
334,32.91247242,24.09223858,2,1035,water meter
335,32.91252267,24.09216148,2,1035,non-user
337,32.91275497,24.09229512,2,1035,water meter
338,32.91277635,24.09237111,2,1035,illegal connection
340,32.91271462,24.09237806,2,1035,water meter
341,32.91261064,24.09241257,2,1035,illegal connection
345,32.91247589,24.09248867,2,1035,water meter
346,32.912404,24.092517,2,1035,water meter
348,32.91252848,24.09241281,2,1046,water meter
351,32.91274736,24.09252323,2,1035,illegal connection
352,32.91280047,24.09258383,2,1035,non-user
354,32.91276241,24.09265997,2,1035,water meter
355,32.9127028,24.09269906,2,1035,water meter
358,32.91258723,24.09273817,2,1035,water meter
360,32.91244569,24.09268376,2,1035,water meter
361,32.91249724,24.09263151,2,1035,water meter
364,32.91262691,24.09258305,2,1035,water meter
366,32.91278122,24.09286973,2,1035,water meter
367,32.91289795,24.09275101,2,1035,water meter
370,32.91290442,24.09262643,2,1035,illegal connection
373,32.91306999,24.09270937,2,1035,water meter
374,32.91315725,24.09261255,2,1035,water meter
375,32.913076,24.09264454,2,1035,water meter
379,32.91305059,24.0928454,2,1035,water meter
381,32.91296838,24.09281823,2,1035,illegal connection
382,32.91286922,24.09283907,2,1035,water meter
383,32.91288478,24.09292429,2,1035,illegal connection
384,32.91284579,24.09292029,2,1046,water meter
386,32.91278744,24.09303413,2,1035,
390,32.91270786,24.0928776,2,1035,water meter
393,32.91248046,24.09297384,2,1035,water meter
396,32.91241328,24.0929011,2,1035,water meter
398,32.9122765,24.09285263,2,1046,water meter
403,32.91217001,24.09287406,2,1035,water meter
405,32.91208064,24.09308066,2,1035,water meter
406,32.91220924,24.09310477,2,1035,water meter
407,32.91230552,24.09311696,2,1035,water meter
408,32.91237877,24.09315836,2,1035,water meter
413,32.91224353,24.09324062,2,1035,water meter
418,32.9121273,24.09322853,2,1035,water meter
419,32.91208657,24.09315548,2,1035,water meter
420,32.9122021,24.0934662,2,1035,water meter
421,32.9123012,24.09347286,2,1035,water meter
422,32.91240748,24.09332748,2,1035,water meter
423,32.9125132,24.09333567,2,1035,water meter
424,32.91260589,24.09326941,2,1035,water meter
426,32.91271297,24.09326908,2,1035,water meter
427,32.9126657,24.09339823,2,1035,illegal connection
428,32.91268027,24.09346479,2,1035,illegal connection
429,32.91268328,24.09352,2,1035,water meter
430,32.91267133,24.09358246,2,1035,water meter
431,32.91264918,24.09364829,2,1035,water meter
432,32.91260878,24.09372022,2,1035,water meter
433,32.91253101,24.09369383,2,1035,water meter
435,32.91244395,24.09368847,2,1046,water meter
436,32.91248944,24.09360432,2,1035,water meter
437,32.91249179,24.09350109,2,1035,
438,32.91246209,24.09393177,2,1046,water meter
439,32.91244654,24.09379699,2,1035,illegal connection
441,32.91255066,24.09384347,2,1035,water meter
442,32.91264706,24.09384745,3,1035,water meter
443,32.9125984,24.09403233,3,1035,water meter
445,32.91255531,24.09421256,3,1035,water meter
446,32.91248053,24.09419369,3,1035,water meter
448,32.91239389,24.0941696,3,1035,water meter
449,32.91229861,24.09417315,2,1035,water meter
450,32.91231186,24.09412478,2,1035,water meter
451,32.91236037,24.09408553,2,1035,water meter
452,32.91238311,24.09401906,2,1035,illegal connection
453,32.91240385,24.09397769,2,1035,water meter
454,32.9122966,24.09392308,2,1035,illegal connection
456,32.91220908,24.09392107,2,1046,water meter
459,32.91215008,24.09388071,2,1046,water meter
460,32.91209198,24.09388207,2,1035,water meter
462,32.91203842,24.09386292,2,1035,water meter
463,32.91190619,24.09387006,2,1035,water meter
465,32.91192366,24.09382079,2,1035,illegal connection
469,32.91203572,24.09373194,2,1035,illegal connection
470,32.91198312,24.09372486,2,1035,water meter
471,32.91193726,24.0937209,2,1035,illegal connection
473,32.91186442,24.0937092,2,1035,illegal connection
475,32.91187596,24.09359706,2,1035,illegal connection
476,32.91193047,24.09356856,2,1035,water meter
477,32.9119844,24.09361359,2,1035,illegal connection
478,32.912117,24.09364279,2,1035,water meter
479,32.9122069,24.09366621,2,1035,water meter
480,32.91230448,24.09368305,2,1035,illegal connection
482,32.91220322,24.09379134,2,1035,water meter
484,32.91226969,24.09387393,2,1035,non-user
486,32.91223979,24.09398835,2,1035,water meter
487,32.91222975,24.09402319,2,1035,water meter
488,32.91222159,24.09405954,2,1035,non-user
489,32.91213935,24.09404664,2,1035,non-user
490,32.91206309,24.09405624,2,1035,water meter
491,32.91196037,24.09406549,2,1035,water meter
493,32.91197153,24.09414097,2,1035,water meter
494,32.91189034,24.09413225,2,1035,water meter
495,32.91178508,24.09412785,2,1035,water meter
496,32.91181233,24.09403011,2,1035,water meter
497,32.91176778,24.09393586,2,1035,water meter
498,32.91185101,24.09394573,2,1035,water meter
500,32.91196656,24.09398314,2,1035,water meter
502,32.91210979,24.0939908,2,1046,water meter
503,32.91173976,24.09350218,2,1035,water meter
504,32.91171725,24.09357569,2,1035,illegal connection
505,32.91168107,24.09360838,2,1035,water meter
506,32.91159969,24.09355046,2,1035,water meter
507,32.91150097,24.09354295,2,1035,water meter
508,32.91144927,24.09352341,2,1035,water meter
509,32.91151995,24.09345949,2,1035,water meter
510,32.91145875,24.09340458,2,1035,water meter
511,32.91139108,24.09337806,2,1035,water meter
512,32.91129836,24.09335671,2,1035,water meter
514,32.91121364,24.09326567,2,1035,water meter
517,32.91112875,24.09319948,2,1035,water meter
518,32.91126472,24.09318237,2,1035,water meter
519,32.91132225,24.09325602,2,1035,water meter
521,32.91140129,24.09329778,2,1035,water meter
522,32.91150232,24.0933412,2,1035,illegal connection
523,32.91156054,24.09338787,2,1035,water meter
524,32.91163987,24.09345678,2,1035,water meter
527,32.91173635,24.09373007,2,1035,water meter
528,32.91171275,24.09381692,2,1035,water meter
529,32.91163299,24.09379804,2,1035,non-user
530,32.91157545,24.09378264,2,1035,illegal connection
531,32.91151678,24.09376807,2,1035,illegal connection
532,32.91145033,24.09373206,2,1035,water meter
533,32.91135613,24.09370769,2,1035,water meter
534,32.91124394,24.09375267,2,1035,water meter
535,32.911265,24.09370321,2,1035,
536,32.911279,24.09364447,2,1035,water meter
543,32.91119562,24.09369208,2,1035,water meter
544,32.91114744,24.09358453,2,1035,water meter
546,32.91105625,24.09368946,2,1035,water meter
547,32.91105028,24.09359717,2,1035,water meter
548,32.91099073,24.09357762,2,1035,water meter
553,32.91102057,24.09339001,2,1035,water meter
554,32.91097214,24.09346127,2,1035,water meter
555,32.91093091,24.09352214,2,1035,water meter
556,32.91107124,24.09330712,2,1035,water meter
557,32.91112968,24.09335306,2,1035,water meter
558,32.91117955,24.0933867,2,1035,water meter
559,32.91127986,24.09348552,2,1035,water meter
560,32.91136726,24.09353285,2,1035,water meter
561,32.91146101,24.0936261,2,1035,water meter
562,32.91154632,24.09367473,2,1035,water meter
563,32.91162048,24.09369657,2,1035,illegal connection
564,32.91166952,24.09371059,2,1035,water meter
565,32.9117001,24.09393354,2,1035,water meter
566,32.911609,24.09403143,2,1035,non-user
567,32.91160174,24.09411663,2,1035,water meter
568,32.9116487,24.09418552,2,1035,water meter
569,32.91153177,24.09418417,2,1035,water meter
570,32.9114403,24.09416652,2,1035,water meter
571,32.91145002,24.09404611,2,1035,non-user
572,32.91132098,24.09403699,2,1035,water meter
574,32.91128796,24.09413795,2,1035,water meter
575,32.91115232,24.0941677,2,1035,water meter
576,32.91106698,24.09414826,2,1035,water meter
577,32.9111124,24.09407869,2,1035,water meter
578,32.91111884,24.09398636,2,1035,water meter
579,32.91111195,24.09388439,2,1035,water meter
580,32.91119957,24.09388745,2,1035,water meter
581,32.91127673,24.09386938,2,1035,
582,32.91135162,24.09387716,2,1035,
583,32.91141459,24.09390035,2,1035,
584,32.91152147,24.09390791,2,1035,
585,32.91161971,24.09392035,2,1035,non-user
586,32.91099168,24.09382553,2,1035,water meter
587,32.91096877,24.093904,2,1035,water meter
588,32.910968,24.09397009,2,1035,water meter
590,32.91087411,24.09395465,,1035,water meter
591,32.91079069,24.09394201,,1035,water meter
592,32.91073698,24.0939353,,1035,water meter
593,32.91077736,24.0938607,,1035,water meter
594,32.91079365,24.09377053,,1035,water meter
595,32.9107995,24.09369027,,1035,water meter
596,32.91081026,24.09361818,,1035,water meter
597,32.91083311,24.09356347,2,1035,water meter
598,32.91087366,24.09363048,2,1035,water meter
599,32.91088797,24.09368604,2,1035,water meter
600,32.91092259,24.09374132,2,1035,water meter
601,32.91087931,24.09384916,2,1035,water meter
603,32.91105216,24.09424298,2,1035,
604,32.91110247,24.09424727,2,1035,water meter
605,32.91115348,24.09428265,2,1035,water meter
606,32.91124177,24.0942861,2,1035,water meter
607,32.91135901,24.09429831,2,1035,
608,32.9113288,24.09447818,2,1035,water meter
610,32.91121107,24.09451659,2,1035,water meter
612,32.91119559,24.09444562,2,1035,water meter
613,32.91124016,24.09437261,2,1035,water meter
614,32.91111181,24.09436042,2,1035,non-user
615,32.91108505,24.09429171,2,1035,non-user
616,32.91147369,24.0943063,2,1035,non-user
617,32.91152758,24.09431181,2,1035,water meter
618,32.9115966,24.09431652,2,1035,water meter
619,32.91165373,24.09432351,2,1035,water meter
620,32.91174345,24.09428022,2,1035,water meter
621,32.91180202,24.09428083,2,1035,water meter
622,32.91191012,24.09427238,2,1035,water meter
623,32.91201868,24.09423903,2,1035,water meter
624,32.91210278,24.09422011,2,1035,illegal connection
625,32.91211991,24.09414842,2,1035,water meter
626,32.9121957,24.09416087,2,1035,water meter
627,32.91217618,24.09423809,2,1035,water meter
628,32.9121224,24.09430741,2,1035,water meter
629,32.91209334,24.09436156,2,1035,illegal connection
630,32.91213246,24.09446566,2,1035,water meter
631,32.91200773,24.09445029,2,1035,water meter
632,32.91189938,24.09445192,2,1035,illegal connection
633,32.91179844,24.09450607,2,1035,water meter
634,32.91176183,24.09440721,2,1035,water meter
635,32.91169032,24.09445488,2,1035,water meter
636,32.91165549,24.09453829,2,1035,water meter
637,32.91157887,24.0945173,2,1035,water meter
638,32.91152503,24.09450771,2,1035,non-user
639,32.91144683,24.09450178,2,1035,water meter
641,32.91148946,24.09440248,2,1035,water meter
642,32.91229313,24.09426758,2,1035,water meter
643,32.91238952,24.09432886,3,1035,water meter
644,32.91245503,24.09434299,3,1035,illegal connection
645,32.91253322,24.09436117,3,1035,water meter
646,32.91261958,24.09438353,3,1035,water meter
647,32.91270013,24.09440268,3,1035,water meter
648,32.91281974,24.09440724,3,1035,water meter
650,32.91277678,24.09452467,3,1035,water meter
651,32.91264955,24.09452721,3,1035,water meter
652,32.91253827,24.09450225,3,1035,water meter
653,32.91242941,24.09448274,3,1035,water meter
654,32.9123483,24.09446751,3,1035,water meter
655,32.91226812,24.09449032,3,1035,water meter
656,32.91220524,24.09448195,2,1035,water meter
657,32.91226351,24.0944146,2,1035,water meter
658,32.91228436,24.09434407,2,1035,water meter
659,32.91270447,24.09410938,3,1035,water meter
660,32.9128193,24.09412535,3,1035,water meter
661,32.91291929,24.0942071,3,1035,illegal connection
664,32.91282463,24.09425092,3,1035,water meter
665,32.91275417,24.09423221,3,1035,water meter
666,32.91265963,24.09425353,3,1035,water meter
667,32.9126721,24.09420631,3,1035,water meter
670,32.91281375,24.09389713,3,1035,illegal connection
671,32.912898,24.09392604,3,1035,water meter
672,32.91296722,24.09395016,3,1035,water meter
673,32.91307719,24.0939567,3,1035,water meter
674,32.91305322,24.09400769,3,1035,water meter
676,32.91284753,24.09368448,3,1035,illegal connection
677,32.91296512,24.09372665,3,1035,water meter
678,32.9130725,24.09374724,3,1035,non-user
679,32.91322198,24.09366767,3,1035,water meter
680,32.91319938,24.09372812,3,1035,water meter
681,32.91318433,24.09377443,3,1035,water meter
682,32.91317344,24.09381451,3,1035,water meter
683,32.91318221,24.09387596,3,1035,water meter
684,32.91312403,24.09386378,3,1035,water meter
685,32.91286503,24.09347594,2,1035,water meter
686,32.91286437,24.09337703,2,1035,water meter
689,32.91288464,24.09323738,2,1035,water meter
690,32.91301644,24.09333966,2,1035,non-user
691,32.91310925,24.09325872,2,1035,water meter
692,32.91316694,24.0932858,2,1035,water meter
693,32.91324787,24.09338031,2,1035,water meter
694,32.91328887,24.09344335,2,1035,water meter
696,32.91314891,24.0934663,2,1035,water meter
697,32.91301916,24.09349687,2,1035,water meter
699,32.9130122,24.09300245,2,1035,water meter
703,32.91310923,24.09298315,2,1035,water meter
704,32.91313723,24.09307689,2,1035,water meter
705,32.91318807,24.09282435,2,1035,non-user
708,32.91328566,24.09262708,2,1035,water meter
709,32.913364,24.092759,2,1035,water meter
714,32.91328661,24.09288461,2,1035,water meter
715,32.91319911,24.09244898,2,1035,water meter
718,32.91289448,24.09248657,2,1035,water meter
719,32.91288395,24.09239728,2,1035,water meter
720,32.91288263,24.09230599,2,1035,non-user
722,32.91286884,24.09215035,2,1035,illegal connection
723,32.91301957,24.09245375,2,1035,non-user
724,32.91304912,24.09232169,2,1035,non-user
725,32.91313535,24.09242997,2,1035,water meter
726,32.91307597,24.0920127,2,1035,water meter
727,32.9130021,24.09193198,2,1035,water meter
728,32.91307268,24.09186567,2,1035,water meter
730,32.91302475,24.09173403,2,1035,water meter
731,32.91305996,24.09180295,2,1035,water meter
732,32.91311005,24.09193288,2,1035,water meter
734,32.91280746,24.09177378,2,1035,water meter
735,32.91269507,24.09181683,2,1035,illegal connection
738,32.91263766,24.09177192,2,1035,water meter
739,32.91261841,24.09164967,2,1035,water meter
740,32.91259637,24.09156363,2,1035,water meter
741,32.91257717,24.091504,2,1035,water meter
742,32.91256421,24.09146231,2,1035,water meter
743,32.91254641,24.09139416,2,1035,water meter
744,32.91271217,24.09133467,2,1035,water meter
745,32.91271196,24.09143224,2,1035,water meter
746,32.91273986,24.09151531,2,1035,water meter
747,32.91276021,24.09158673,2,1035,illegal connection
748,32.91277026,24.09163189,2,1035,water meter
749,32.91278467,24.09168978,2,1035,water meter
750,32.91299777,24.09157284,2,1035,illegal connection
751,32.91297087,24.09137515,2,1035,
756,32.91341269,24.09114239,2,1035,water meter
758,32.91323276,24.09161361,2,1035,water meter
759,32.91337137,24.09152566,2,1035,water meter
760,32.91339351,24.09167215,2,1035,water meter
761,32.91345883,24.09175308,2,1135,non-user
762,32.91352216,24.09186082,2,1035,water meter
763,32.91352303,24.09204648,2,1135,water meter
764,32.91361488,24.09206433,2,1035,water meter
765,32.91369439,24.0920742,2,1035,water meter
766,32.91375015,24.09213421,2,1035,water meter
767,32.91369127,24.09221429,2,1035,water meter
768,32.91363069,24.09220771,2,1035,illegal connection
769,32.91353551,24.09220016,2,1035,water meter
771,32.91339341,24.0921807,2,1035,illegal connection
772,32.91328556,24.09217333,2,1035,water meter
773,32.91319056,24.09214603,2,1035,non-user
774,32.91335156,24.0920308,2,1035,non-user
775,32.91333109,24.09189518,2,1035,water meter
778,32.91329728,24.09174368,2,1035,water meter
779,32.91353668,24.09150169,2,1035,water meter
780,32.91362655,24.0914965,2,1035,water meter
781,32.91359633,24.0916324,2,1035,water meter
782,32.91372222,24.09167302,2,1035,illegal connection
783,32.91374463,24.09157201,2,1035,water meter
784,32.91373912,24.09142976,2,1035,water meter
785,32.91382649,24.09142911,2,1035,water meter
786,32.9139412,24.09141214,2,1035,water meter
787,32.91393451,24.09156555,2,1035,water meter
788,32.91376616,24.09177841,2,1035,water meter
789,32.91367296,24.09176678,2,1035,water meter
790,32.91358989,24.09172471,2,1035,water meter
791,32.91365609,24.09190772,2,1035,water meter
793,32.91391569,24.09200746,2,1035,water meter
795,32.91383716,24.09221695,2,1035,water meter
797,32.91394631,24.09223867,2,1035,water meter
798,32.91386774,24.09235719,2,1035,water meter
801,32.91353135,24.09236474,2,1035,water meter
805,32.91376742,24.09251265,2,1035,water meter
806,32.91394592,24.09254009,2,1035,water meter
807,32.91409761,24.0925513,2,1035,water meter
808,32.9141681,24.09245065,2,1035,water meter
809,32.91408595,24.09232316,2,1035,water meter
812,32.9141976,24.09231289,2,1035,water meter
813,32.9143108,24.09228562,2,1035,water meter
814,32.91430011,24.09237989,2,1035,water meter
816,32.91444016,24.09250267,2,1035,water meter
817,32.91448488,24.09260854,2,1035,water meter
818,32.91439331,24.09261042,2,1035,water meter
819,32.91427797,24.09253862,2,1035,water meter
821,32.91408159,24.09205334,2,1035,non-user
823,32.91395553,24.09176106,2,1035,non-user
824,32.91412519,24.09187887,2,1035,water meter
825,32.91420501,24.09195165,2,1035,water meter
826,32.91431844,24.09196834,2,1035,water meter
827,32.91444834,24.09188001,2,1035,water meter
828,32.91427352,24.09175706,2,1035,water meter
829,32.91416021,24.09173012,2,1035,water meter
830,32.91420829,24.0916258,2,1035,water meter
831,32.91414165,24.09154323,2,1035,water meter
832,32.91414157,24.0914626,2,1035,water meter
833,32.91416773,24.09138576,2,1035,water meter
834,32.91411159,24.09129529,2,1035,water meter
835,32.91395409,24.09125527,2,1035,water meter
836,32.91382925,24.09125371,2,1035,water meter
837,32.91373058,24.09131627,2,1035,water meter
838,32.91361956,24.0913407,2,1035,non-user
839,32.9137198,24.09125017,2,1035,water meter
840,32.9140751,24.09117976,2,1035,water meter
841,32.91416237,24.09119293,2,1035,water meter
842,32.91423713,24.09127085,2,1035,water meter
843,32.91434817,24.09128875,2,1135,water meter
844,32.91446986,24.09125579,2,1135,water meter
845,32.91451553,24.09132185,2,1035,non-user
846,32.91437585,24.09139044,2,1035,water meter
847,32.91444046,24.09144128,2,1035,illegal connection
848,32.91450732,24.09152687,2,1035,water meter
849,32.91458486,24.09159426,2,1135,water meter
850,32.91461928,24.09174217,2,1035,water meter
852,32.91473044,24.09190783,2,1135,water meter
853,32.91478908,24.09196146,2,1135,water meter
854,32.9148294,24.09205981,2,1135,water meter
855,32.91471775,24.09207543,2,1135,water meter
856,32.91460454,24.0921713,2,1135,water meter
857,32.91465267,24.09227665,2,1135,water meter
858,32.91476842,24.09225369,2,1135,illegal connection
859,32.91489655,24.09223875,2,1135,water meter
860,32.91492983,24.09235058,2,1135,water meter
861,32.91481533,24.09237933,2,1035,water meter
862,32.91468194,24.09241414,2,1035,water meter
863,32.91459246,24.09244237,2,1035,water meter
864,32.91455699,24.09230432,2,1135,illegal connection
865,32.91444892,24.09232428,2,1035,water meter
867,32.91457116,24.09209139,2,1135,non-user
868,32.91442886,24.09215366,2,1035,water meter
869,32.9144862,24.09201117,2,1035,water meter
870,32.91429074,24.09212553,2,1035,water meter
871,32.91417532,24.09209687,2,1035,water meter
872,32.91483772,24.09250951,3,1035,water meter
873,32.9149644,24.09246516,3,1135,water meter
874,32.91499643,24.09252293,3,1135,water meter
875,32.91502596,24.09259371,3,1135,water meter
876,32.9150687,24.09267322,3,1135,water meter
877,32.91497885,24.0927239,3,1035,water meter
878,32.91491662,24.09276413,3,1035,water meter
879,32.91483034,24.09281156,3,1035,water meter
880,32.91474984,24.09286326,3,1035,non-user
881,32.9146986,24.0929109,3,1035,illegal connection
882,32.91467921,24.09298102,3,1035,water meter
883,32.91461594,24.09293811,3,1035,water meter
884,32.91456136,24.09290105,3,1035,water meter
885,32.91437877,24.0928619,3,1035,water meter
887,32.9141427,24.09288276,3,1035,non-user
888,32.91414398,24.09296447,3,1035,water meter
889,32.91399752,24.09289894,3,1035,water meter
890,32.91386823,24.09290812,3,1035,water meter
891,32.91402212,24.09273342,3,1035,water meter
892,32.91416772,24.09274475,3,1035,water meter
893,32.91432449,24.09273571,3,1035,water meter
894,32.9144812,24.092763,3,1035,water meter
895,32.91461273,24.0928014,3,1035,illegal connection
896,32.9146786,24.09269473,3,1035,illegal connection
898,32.91465404,24.09255167,3,1035,illegal connection
899,32.91472204,24.09262423,3,1035,water meter
900,32.91489755,24.0926572,3,1035,water meter
901,32.91486582,24.09258045,3,1035,water meter
902,32.91509909,24.09277824,3,1135,illegal connection
903,32.91513973,24.09286697,3,1135,water meter
904,32.91499493,24.09300167,3,1035,illegal connection
905,32.91498609,24.09320192,3,1135,illegal connection
906,32.91509907,24.09317234,3,1035,water meter
907,32.91520881,24.09301986,3,1135,illegal connection
908,32.9152391,24.09333522,3,1135,illegal connection
909,32.91509759,24.09339823,3,1135,illegal connection
910,32.91500896,24.09343516,3,1135,water meter
911,32.91485293,24.09344904,3,1035,water meter
912,32.9148873,24.09336795,3,1035,water meter
913,32.91487465,24.09331342,3,1035,water meter
914,32.9148697,24.09325049,3,1035,water meter
915,32.9148678,24.09317572,3,1035,water meter
916,32.91486642,24.09310081,3,1035,water meter
917,32.91490839,24.09294554,3,1135,water meter
918,32.91500687,24.09288546,3,1135,water meter
919,32.91475105,24.09310395,3,1035,water meter
920,32.91473125,24.093253,3,1035,water meter
921,32.91473005,24.09334406,3,1035,water meter
922,32.91472564,24.09341774,3,1035,water meter
923,32.91457971,24.09342294,3,1035,water meter
924,32.91445759,24.0934094,3,1035,water meter
925,32.91450892,24.0932713,3,1035,water meter
926,32.91460007,24.09333176,3,1035,illegal connection
927,32.91463057,24.09325641,3,1035,illegal connection
928,32.91461485,24.09318354,3,1035,water meter
929,32.91468955,24.09315755,3,1035,illegal connection
930,32.91461346,24.09304707,3,1035,water meter
931,32.91453036,24.09309601,3,1035,water meter
932,32.91447015,24.09306298,3,1135,water meter
934,32.91454639,24.09300374,3,1035,water meter
936,32.91434406,24.09330957,3,1035,water meter
